plz,ort,bundesland,zulassungsbezirk
33327,Bad Rabenburg,NW,LXN
33338,Adlerhofen-Nord,NW,LXN
33341,Feldhofen,NW,LXN
33342,Großstein an der Ilm,NW,LXN
33347,Südhagen,NW,LXN
33353,Rehhausen,NW,LXN
33361,Hafenbrunn,NW,LXN
33362,Königsweiler,NW,LXN
33363,Mühlkirchen,NW,LXN
33364,Mondhausen,NW,LXN
33367,Wolfsau,NW,LXN
33371,Bischofsfurt,NW,LXN
33376,Kleinbrück-Nord,NW,LXN
33377,Mühlstadt,NW,LXN
33389,Westingen,NW,LXN
33390,Bruchbach,NW,LXN
33391,Wiesenberg,NW,LXN
33402,Altroda,NW,LXN
33403,Bad Hafensee,NW,LXN
33414,Hirschstadt,NW,LXN
33419,Talau,NI,AHA
33423,Steinbrück,NI,AHA
33430,Südwald,NI,AHA
33447,Heidetal,NI,AHA
33453,Fürsteningen,NI,AHA
33458,Grünbrück am Berg,NI,AHA
33459,Niederscheid im Grund,NI,AHA
33469,Sommerroda im Grund,NI,AHA
33484,Moorfurt,NI,AHA
33496,Feldbrück-Ost,NI,AHA
33499,Sommerweiler-Nord,NI,AHA
33504,Nebelbrück an der Warne,NI,AHA
33515,Sandhofen,NI,AHA
33521,Wolfsburg an der Warne,NI,AHA
33530,Nordroda,NI,AHA
33538,Sommerfeld an der Ilm,NI,AHA
33541,Espenbrück,NI,AHA
33544,Erlenroda,NI,AHA
33561,Eichenberg,NI,AHA
33562,Steinfeld am See,NI,AHA
33576,Birkenbach,NI,AHA
33602,Winterau am See,NI,AHA
33605,Nebelhagen,NI,AHA
33606,Weidenthal an der Ilm,NI,AHA
33610,Falkenkirchen,NI,AHA
33611,Bad Nebelfurt,NI,AHA
33622,Bad Königskirchen,NI,AHA
33625,Unterstadt im Tal,NI,AHA
33628,Königsbrück,NI,AHA
33630,Wiesenhagen im Grund,NI,AHA
33633,Westbrück,NI,AHA
33651,Wolfsfurt,HE,QEQ
33652,Nordburg,HE,QEQ
33660,Sandhagen,HE,QEQ
33669,Rotfeld,HE,QEQ
33673,Fürstensee,HE,QEQ
33674,Nordbrunn,HE,QEQ
33713,Bärenbrunn am Moor,HE,QEQ
33734,Marktbrunn,HE,QEQ
33760,Steinscheid,HE,QEQ
33775,Nordkirchen,HE,QEQ
33780,Großfeld,HE,QEQ
33791,Sandkirchen an der Ilm,HE,QEQ
33801,Nordbach,HE,QEQ
33802,Weidenscheid am See,HE,QEQ
33809,Falkenfurt,HE,QEQ
33829,Sommerdorf,HE,QEQ
33839,Sommerroda-West,HE,QEQ
33849,Feldstadt,HE,QEQ
33868,Westthal an der Aue,HE,QEQ
33869,Wiesenweiler,HE,QEQ
33872,Buchenhofen,NI,X
33951,Hirschbrunn,NI,X
33990,Fuchsburg,NI,X
34042,Taldorf an der Aue,NI,X
34062,Eichenau,NI,X
34063,Oberscheid,NI,X
34070,Feldsee,NI,X
34079,Fuchsberg,NI,X
34092,Sandberg,NI,X
34106,Rehheim-Ost,HE,PU
34107,Erleningen,HE,PU
34114,Rabensee an der Warne,HE,PU
34120,Rabenheim,HE,PU
34127,Hirschburg,HE,PU
34130,Kieskirchen,HE,PU
34131,Bischofsthal,HE,PU
34135,Wiesenhausen,HE,PU
34145,Hohenthal im Tal,HE,PU
34148,Weidenfurt,HE,PU
34149,Südkirchen an der Aue,HE,PU
34150,Rittertal,HE,PU
34151,Wiesenfeld im Tal,HE,PU
34156,Rehtal am Moor,HE,PU
34158,Grünfeld,HE,PU
34168,Bad Moorheim an der Warne,HE,PU
34170,Ahornsee,HE,PU
34177,Eichenbrück an der Warne,HE,PU
34179,Berghagen,HE,PU
34180,Erlenbrunn,HE,PU
34184,Wiesenroda,HE,PU
34185,Sandheim,HE,PU
34186,Feldbrunn,HE,PU
34195,Birkenburg-Ost,HE,PU
34196,Neuwald,HE,PU
34197,Großberg,HE,PU
34198,Winterthal,HE,PU
34200,Buchenberg,HE,PU
34209,Unterfurt,HE,PU
34210,Nordfurt,HE,PU
34216,Mönchsweiler,HE,PU
34219,Fürstenberg,HE,PU
34221,Bäreningen,HE,PU
34224,Unteringen,HE,PU
34229,Rehheim,HE,PU
34242,Kleindorf im Grund,HE,PU
34246,Eichenheim im Grund,HE,PU
34253,Hafenburg,HE,PU
34254,Moorheim,HE,PU
34259,Lindenbrück am Moor,HE,PU
34262,Sternroda,HE,PU
34267,Sandberg,HE,PU
34268,Rotingen,HE,PU
34271,Kleinbach,HE,PU
34274,Großkirchen,HE,PU
34275,Espenbrunn,HE,PU
34280,Rehfeld-West,HE,PU
34289,Südweiler,HE,PU
34295,Bad Rehbach,HE,PU
34300,Falkenthal,HE,PU
34303,Rabenbach,HE,PU
34305,Sternburg,HE,PU
34308,Sonnenberg,HE,PU
34347,Bad Sterningen-Süd,NI,RYU
34444,Sandbach am Berg,NI,RYU
34482,Neusee,NI,RYU
34520,Großingen,NI,RYU
34567,Altfeld,NI,HXN
34599,Unterfurt am Berg,NI,HXN
34609,Rehsee,NI,HXN
34633,Sommerheim,NI,HXN
34647,Schlossroda,NI,HXN
34659,Bärenkirchen,NI,HXN
34690,Steinfurt,NI,HXN
34692,Burgburg,NI,HXN
34717,Fährweiler,NI,HXN
34762,Fährroda-Süd,NI,HXN
34784,Altfurt,HE,EH
34796,Bad Lindenau,HE,EH
34800,Fürstenkirchen,HE,EH
34814,Falkenweiler im Tal,HE,EH
34835,Hohenau,HE,EH
34872,Berghofen,HE,EH
34883,Sommerweiler,HE,EH
34897,Marktbrück,HE,EH
34920,Weidenbrück,HE,EH
34954,Hafenfeld,HE,EH
34962,Hirschdorf,HE,EH
35001,Brückenstein am See,HE,EH
35006,Mönchsbach,NW,PUU
35050,Wolfshausen,NW,PUU
35076,Rotburg,NW,PUU
35153,Rehstein,NW,PUU
35157,Espenhausen,NW,PUU
35221,Westburg,NW,PUU
35229,Mühlheim,NW,PUU
35240,Rotdorf,NW,IXU
35281,Mühlscheid,NW,IXU
35338,Neuweiler-Süd,NW,IXU
35353,Brückendorf,NW,IXU
35434,Sternhofen am Berg,NW,IXU
35466,Ostwald am Berg,NI,HC
35494,Espendorf,NI,HC
35513,Espenstein an der Aue,NI,HC
35525,Westberg am Moor,NI,HC
35536,Kleinhausen an der Ilm,NI,HC
35559,Oberroda,NI,HC
35563,Bad Sonnenburg,NI,HC
35564,Sonnenhausen,NI,HC
35569,Fürstenkirchen,NI,HC
35576,Fuchsstein,NI,HC
35579,Bad Wiesenbach,NI,HC
35582,Winterkirchen,NI,HC
35586,Brückendorf am Moor,NI,HC
35589,Kiesau im Grund,NI,HC
35590,Grünbach,NI,HC
35669,Burgwald,NI,HC
35686,Birkenstein,NI,HC
35730,Sommerburg im Grund,NW,APF
35735,Mönchsingen,NW,APF
35783,Espenfeld,NW,APF
35784,Falkenfurt,NW,APF
35853,Wolfshofen,NW,APF
35901,Nordbrunn,NW,APF
35902,Hafenweiler,NW,APF
35915,Birkensee an der Warne,NI,YXO
35925,Kiesfurt,NI,YXO
35934,Südsee,NI,YXO
35966,Althausen,NI,YXO
36005,Bad Fuchstal-Süd,NI,YXO
36012,Rehtal,NI,YXO
36032,Grünstadt,NI,YXO
36050,Sommerdorf im Tal,NI,YXO
36057,Ritterhofen-West,NI,YXO
36069,Ahornscheid,NI,YXO
36089,Steinstein,NI,YXO
36112,Südfeld,NI,YXO
36121,Hohenbach,NI,YXO
36128,Hirschfeld,NI,YXO
36188,Westberg am See,NI,EDU
36208,Hirschwald an der Aue,NI,EDU
36305,Lindenheim,NI,EDU
36404,Niederingen,NW,TV
36462,Ritterstadt,NW,TV
36522,Neustein,NW,TV
36533,Buchenroda,NW,TV
36542,Mühlweiler,NW,TV
36564,Fährstein,NW,TV
36572,Sternau-Ost,NW,TV
36597,Feldscheid,NI,PK
36660,Ahornfurt,NI,PK
36744,Königshofen,NI,PK
36747,Birkenheim,NI,PK
36817,Niederhausen,NI,PK
36833,Falkenbrück,NW,ATR
36863,Wolfsroda,NW,ATR
36864,Ahornheim,NW,ATR
36877,Schlosshofen,NW,ATR
36903,Winterweiler,NW,ATR
36947,Hirschfeld,NW,ATR
36968,Südhagen,NW,ATR
37014,Niederstadt,NW,ATR
37027,Hirschheim,NW,ATR
37040,Birkenhofen,NW,ATR
37089,Lindenscheid,HE,DB
37166,Erlenbrück,HE,DB
37218,Fuchsburg,HE,DB
37234,Bärental,HE,DB
37264,Birkenkirchen,HE,DB
37281,Hafenstadt,NW,AG
37283,Bad Bärenbach an der Ilm,NW,AG
37285,Unterscheid an der Ilm,NW,AG
37294,Sternscheid,NW,AG
37295,Bad Nordingen,NW,AG
37296,Bischofssee,NW,AG
37303,Hafental,NW,AG
37312,Heidefeld,NW,AG
37321,Fuchswald,NW,AG
37323,Neufeld,NW,AG
37329,Markthausen,NW,AG
37330,Rehsee-Süd,NW,AG
37339,Weststein-Ost,NW,AG
37362,Niederbrück-West,NW,AG
37363,Lindenroda,NW,AG
37368,Ritterburg am Moor,NW,AG
37371,Schlosshagen am Moor,NW,AG
37372,Weidenbrück,NW,AG
37374,Buchenberg,NW,AG
37377,Wiesenweiler am Moor,NW,AG
37381,Birkenberg,NW,AG
37382,Bärenbrück,NW,AG
37384,Fuchsingen,NW,AG
37405,Sandwald-Nord,NW,AG
37414,Alttal,NW,AG
37415,Fürstenwald,NW,AG
37419,Westroda,NW,AG
37427,Kleinbrück,NW,AG
37432,Schlosssee,NW,AG
37433,Sternroda,NW,AG
37440,Steinstein,NW,AG
37450,Winterthal-Nord,NW,AG
37459,Hohenhausen,NW,AG
37462,Sonnenhofen,NW,AG
37463,Kiesstadt,NW,AG
37470,Bad Rabenweiler am Moor,NW,AG
37474,Marktbrunn am Berg,NW,AG
37475,Schlossingen,NW,AG
37481,Sommerthal,NW,AG
37485,Bad Talfeld,NW,AG
37496,Neuweiler am Berg,NW,AG
37501,Ostdorf im Grund,NW,AG
37515,Moorstein,HE,JGI
37610,Unterkirchen-Süd,HE,JGI
37636,Bischofsthal,HE,JGI
37641,Feldstadt,HE,JGI
37674,Steinstein,HE,JGI
37679,Ritterau an der Ilm,HE,JGI
37701,Rabensee,HE,JGI
37718,Niederhagen,HE,JGI
37738,Burgheim,NI,KI
37755,Marktheim,NI,KI
37790,Falkenberg,NI,KI
37793,Oststein,NI,KI
37796,Königsingen am See,NI,KI
37824,Westdorf,NI,KI
37889,Ostscheid,NI,KI
37944,Neuhofen,NI,KI
37957,Lindensee-West,NW,HQ
37965,Eichenhagen,NW,HQ
38032,Mönchsbach,NW,HQ
38043,Berghausen,NW,HQ
38061,Feldstadt,NW,HQ
38083,Markthausen,NW,HQ
38084,Fürstenbrunn,NW,HQ
38121,Hirschhagen-Süd,NW,HQ
38123,Lindenkirchen,NW,HQ
38147,Mondweiler,NW,HQ
38171,Kiesbrück,NW,HQ
38193,Sandweiler,NI,AHF
38206,Hirschhofen,NI,AHF
38209,Lindenfurt,NI,AHF
38270,Espenhausen,NI,AHF
38293,Bergthal im Grund,NI,AHF
38295,Bärenheim,NI,AHF
38302,Espensee,NI,AHF
38323,Sonnenfurt-West,NI,AHF
38332,Heidescheid,NI,AHF
38336,Bad Königsweiler-Nord,NI,AHF
38350,Südscheid an der Warne,NI,AHF
38352,Wiesenbrunn,NI,AHF
38353,Rotscheid,NI,AHF
38380,Bruchheim im Tal,NI,AHF
38474,Hafensee-Ost,HE,QOR
38518,Mondhausen,HE,QOR
38522,Adlerberg-West,HE,QOR
38537,Erleningen am Berg,HE,QOR
38595,Burgingen,HE,QOR
38597,Mondtal,HE,QOR
38652,Heidethal,NW,VJO
38656,Sandheim an der Aue,NW,VJO
38695,Bärenhagen am See,NW,VJO
38706,Heidebrück,NW,VJO
38756,Lindenheim,NW,VJO
38795,Birkenburg,NW,VJO
38854,Falkenfeld-Ost,NW,VJO
38870,Sandburg-West,NW,AV
38943,Fürstenheim-Ost,NW,AV
38947,Taldorf,NW,AV
38959,Bischofssee,NW,AV
38970,Weidenweiler,NW,AV
39034,Falkenweiler,NW,AV
39072,Winterhagen,NW,AV
39087,Winterwald,NW,AV
39098,Altberg,NI,KX
39106,Marktau,NI,KX
39120,Neukirchen,NI,KX
39125,Buchenhofen an der Warne,NI,KX
39140,Schlosshausen-Ost,NI,KX
39156,Bischofshagen,NI,KX
39169,Rabenkirchen,NI,KX
39170,Wiesenbach,NI,KX
39176,Großfurt,NI,KX
39182,Hohenkirchen-Ost,NI,KX
39184,Marktdorf,NI,KX
39186,Mönchshofen,NI,KX
39187,Wiesenburg,NI,KX
39202,Nordscheid,NI,KX
39228,Fürstenburg,NI,KX
39242,Feldhofen,NI,KX
39255,Eichenbrunn,NI,KX
39263,Hafenbach-Nord,NI,KX
39268,Wiesenroda,NI,KX
39291,Sonnenhagen,NI,KX
39308,Rabenhausen,NI,KX
39327,Erlenberg,HE,CN
39354,Ritterburg,HE,CN
39361,Marktfurt,HE,CN
39380,Nebelfurt,HE,CN
39399,Eichenfurt,HE,CN
39402,Burgfurt,HE,CN
39441,Sommerbach,HE,CN
39447,Ahornfeld,HE,CN
39470,Königshagen,HE,CN
39506,Espenburg an der Ilm,HE,CN
39510,Eichenfeld,HE,CN
39528,Espenthal,HE,CN
39540,Schlossdorf,HE,CN
39567,Unterweiler-Ost,NI,I
39671,Eichenau,NI,I
39685,Birkenstadt,NI,I
39702,Monddorf,NI,I
39749,Bad Lindenweiler,NI,I
39759,Erlenfeld,NI,I
39781,Sommerhausen,NI,XQQ
39809,Talfeld,NI,XQQ
39812,Weststein,NI,XQQ
39815,Niederburg,NI,XQQ
39818,Buchenhofen,NI,XQQ
39833,Wiesenthal,NI,XQQ
39851,Ahornsee,NI,XQQ
39908,Neustein,NI,XQQ
40017,Bruchingen-Nord,NW,TQC
40032,Heidebrück-Süd,NW,TQC
40196,Burgstein-West,NW,TQC
40207,Ahornwald-Ost,NW,TQC
40286,Osthausen-West,NW,PVC
40301,Eichenscheid,NW,PVC
40335,Neubrunn,NW,PVC
40353,Talweiler,NW,PVC
40356,Feldfeld-Süd,NW,PVC
40357,Sommerroda,NW,PVC
40389,Altberg am Berg,NW,PVC
40396,Fuchswald-Nord,NW,PVC
40462,Eicheningen,NW,PVC
40464,Mondbach an der Warne,NW,PVC
40468,Westscheid am Moor,NW,PVC
40515,Wolfsau,NW,GCE
40540,Niederdorf,NW,GCE
40573,Wiesenbrück,NW,GCE
40674,Winterwald,NW,GCE
40686,Hohental im Tal,NW,GCE
40727,Bruchbach,NW,GCE
40729,Buchenheim,NW,GCE
40731,Sternhofen,NW,GCE
40753,Bärenbrück,NW,JQE
40754,Steinstadt,NW,JQE
40757,Rehwald,NW,JQE
40759,Sonnensee,NW,JQE
40767,Mondweiler,NW,JQE
40773,Niederstadt im Grund,NW,JQE
40777,Rehau,NW,JQE
40781,Ostingen am See,NW,JQE
40787,Bad Unterheim,NW,JQE
40802,Ostkirchen,NW,JQE
40809,Mondscheid,NW,JQE
40810,Eichenfeld,NW,JQE
40819,Niederfeld,NW,JQE
40825,Mühlthal,NW,JQE
40828,Talbrück,NW,JQE
40833,Fürstenberg,NW,JQE
40835,Südstein im Grund,NW,JQE
40839,Moorwald,NW,JQE
40840,Fürstensee,NW,JQE
40858,Lindendorf am Berg,NW,JQE
40864,Altau,NW,JQE
40879,Althausen im Grund,NW,JQE
40883,Fuchsheim,NW,JQE
40887,Mondtal,NW,JQE
40888,Rotthal,NW,JQE
40889,Sommerau,NW,JQE
40890,Rehburg am Moor,NW,JQE
40893,Bergbrunn,NW,JQE
40906,Hirschhagen,NW,JQE
40907,Großbrück,NW,JQE
40917,Lindenweiler am See,NW,JQE
40918,Schlossstein,NW,JQE
40923,Rotberg,NW,JQE
40926,Sommertal im Grund,NW,JQE
40928,Mondbrunn,NW,JQE
40944,Feldhausen,NW,JQE
40949,Mondthal,NW,JQE
40958,Adlersee,NW,JQE
40961,Rotkirchen am See,NW,JQE
40974,Sommerweiler,NW,JQE
40999,Rehau,NW,JQE
41009,Kleinroda,NW,A
41040,Sommerberg an der Aue,NW,A
41064,Moorscheid,NW,A
41098,Birkental,NW,A
41143,Sommerstadt,NW,A
41146,Ahornstein,NW,A
41176,Großtal,NW,A
41189,Fährheim,NW,A
41191,Großweiler im Tal,NW,A
41211,Sandhagen,NW,A
41251,Fährheim an der Ilm,NW,FLH
41253,Erlenbrück,NW,FLH
41280,Rehstein,NW,FLH
41283,Schlossscheid,NW,FLH
41287,Markthofen,NW,FLH
41317,Eichendorf,NW,FLH
41321,Sternhausen,NW,FLH
41338,Wiesendorf,NW,FLH
41342,Bischofsfeld,NW,FLH
41344,Steinfeld am Berg,NW,FLH
41362,Sandhofen,NW,FLH
41367,Niederberg,NW,FLH
41381,Marktberg,NW,FLH
41413,Kieshausen,NW,FLH
41420,Winterbrück am Berg,NW,FLH
41429,Nebelstadt,NW,FLH
41444,Sandweiler,NW,FLH
41507,Nordberg,NW,UJL
41525,Ostau,NW,UJL
41530,Wolfshagen,NW,UJL
41536,Großkirchen,NW,UJL
41553,Ahornheim,NW,UJL
41556,Burgburg,NW,UJL
41568,Wiesensee,NW,UJL
41575,Rotstadt,NW,UJL
41579,Brückenstein,NW,UJL
41582,Althagen,NW,UJL
41602,Talhagen,NW,UJL
41604,Wolfshagen,NW,UJL
41605,Bergstadt,NW,UJL
41612,Sandbrunn,NW,UJL
41624,Nordstein,NW,UJL
41642,Hirschwald-West,NW,UJL
41646,Lindenthal-Nord,NW,UJL
41658,Königsroda,NW,UJL
41665,Hirschwald im Tal,NW,UJL
41722,Mondbrück,NW,UJL
41725,Lindenfeld,NW,UJL
41741,Birkendorf,NW,UJL
41745,Felddorf im Grund,NW,UJL
41761,Bad Falkenhausen im Grund,NW,LEO
41766,Hafenheim im Grund,NW,LEO
41772,Königsberg,NW,LEO
41774,Talheim an der Warne,NW,LEO
41780,Bad Mühlsee,NW,LEO
41781,Fährbach an der Ilm,NW,LEO
41790,Oberburg,NW,LEO
41798,Felddorf,NW,LEO
41802,Weidendorf am Berg,NW,LEO
41803,Sandsee,NW,LEO
41809,Heidetal,NW,LEO
41813,Feldthal,NW,LEO
41814,Marktfeld,NW,LEO
41815,Buchenfurt-West,NW,LEO
41818,Monddorf-Süd,NW,LEO
41835,Sommerburg,NW,LEO
41837,Wiesenheim,NW,LEO
41842,Bucheningen,NW,LEO
41858,Talsee,NW,LEO
41867,Grünroda,NW,LEO
41868,Sternhagen,NW,LEO
41896,Bruchheim,NW,LEO
41917,Rabenwald,NW,LEO
41927,Moorbrunn,NW,LEO
41960,Fähringen,NW,LEO
41977,Mönchsstadt,NW,LEO
41999,Falkenfeld,NW,LEO
42027,Hohenstein an der Aue,NW,RS
42034,Fuchshausen,NW,RS
42047,Oberstein,NW,RS
42082,Hirschtal,NW,RS
42123,Sonnenhagen,NW,RS
42134,Mooringen,NW,RS
42176,Bad Fuchsweiler,NW,RS
42187,Talwald,NW,RS
42193,Südroda,NW,RS
42254,Bad Lindenau,NW,PNJ
42260,Rabenheim,NW,PNJ
42268,Sommerbrück,NW,PNJ
42270,Espental,NW,PNJ
42283,Moorsee am See,NW,PNJ
42286,Birkenhofen,NW,PNJ
42288,Westbach am Berg,NW,PNJ
42289,Großhofen,NW,PNJ
42292,Schlossscheid am Moor,NW,PNJ
42308,Schlosshagen an der Ilm,NW,PNJ
42312,Mühltal an der Warne,NW,PNJ
42319,Bischofsdorf am See,NW,PNJ
42323,Königshausen,NW,PNJ
42325,Buchenfurt,NW,PNJ
42330,Winterwald an der Aue,NW,PNJ
42339,Bruchbrunn,NW,PNJ
42350,Südfurt,NW,PNJ
42357,Königsstadt,NW,PNJ
42361,Erlenfeld,NW,PNJ
42366,Espenstadt im Grund,NW,PNJ
42368,Moorwald an der Warne,NW,PNJ
42370,Winterfeld,NW,PNJ
42378,Fürstenberg-West,NW,PNJ
42379,Nebelweiler im Grund,NW,PNJ
42384,Sommerstadt,NW,PNJ
42387,Mondhausen,NW,PNJ
42390,Brückenbrunn,NW,PNJ
42395,Bischofssee an der Ilm,NW,PNJ
42398,Eichenau an der Ilm,NW,PNJ
42406,Grünhausen,NW,PNJ
42409,Sandthal,NW,PNJ
42412,Buchensee,NW,PNJ
42414,Fürstenwald,NW,PNJ
42417,Rabenscheid,NW,PNJ
42437,Bergheim,NW,PNJ
42438,Erlensee,NW,PNJ
42445,Espenfeld,NW,PNJ
42460,Bärenfurt,NW,PNJ
42468,Sonnenwald,NW,PNJ
42475,Kiesau,NW,PNJ
42477,Nordscheid am Berg,NW,PNJ
42487,Rabenkirchen,NW,PNJ
42488,Brückenburg,NW,PNJ
42491,Nordhagen,NW,PNJ
42494,Erlenweiler-Nord,NW,PNJ
42497,Wiesenfurt,NW,PNJ
42502,Sandingen,NW,WKU
42504,Hafeningen-Nord,NW,WKU
42511,Oberfurt,NW,WKU
42513,Sommerscheid,NW,WKU
42517,Birkenbrunn an der Ilm,NW,WKU
42536,Talfurt-Süd,NW,WKU
42539,Heidesee an der Aue,NW,WKU
42551,Westfeld am See,NW,WKU
42552,Marktbach-Nord,NW,WKU
42561,Hohenweiler,NW,WKU
42565,Unterhagen-Ost,NW,WKU
42579,Rabenburg am Berg,NW,WKU
42582,Sommerbach-Süd,NW,WKU
42584,Marktdorf,NW,WKU
42590,Neubach,NW,WKU
42613,Moorfurt,NW,WKU
42616,Winterroda,NW,WKU
42634,Obertal im Grund,NW,WKU
42637,Fuchsstein,NW,WKU
42673,Mönchshagen,NW,WKU
42674,Nordstadt,NW,WKU
42687,Hirschdorf,NW,WKU
42696,Falkenbrück,NW,WKU
42698,Weidenscheid,NW,WKU
42705,Altscheid,NW,WKU
42711,Sonnenbrück,NW,WKU
42726,Espenscheid,NW,WKU
42733,Kieshagen,NW,WKU
42736,Rabenhofen,NW,WKU
42745,Bärenweiler,NW,WKU
42751,Niederroda,NW,POC
42756,Fährburg,NW,POC
42758,Rotkirchen-Süd,NW,POC
42768,Fährweiler,NW,POC
42770,Hafenbrück,NW,POC
42772,Kiesingen,NW,POC
42776,Altweiler,NW,POC
42782,Kieshausen,NW,POC
42794,Buchendorf-Süd,NW,POC
42797,Bergweiler,NW,POC
42802,Südthal,NW,POC
42804,Lindenweiler,NW,POC
42812,Ahornscheid,NW,POC
42824,Mönchshagen,NW,POC
42830,Nebelfurt,NW,POC
42833,Sandscheid-Nord,NW,POC
42835,Markttal,NW,POC
42843,Lindenbach-Süd,NW,POC
42844,Südberg,NW,POC
42859,Niederweiler,NW,POC
42861,Bergkirchen-Ost,NW,POC
42866,Schlossau,NW,POC
42868,Fuchsstadt,NW,POC
42869,Unterfeld-West,NW,POC
42874,Fürstenau,NW,POC
42881,Wolfshagen,NW,POC
42882,Bischofsberg,NW,POC
42883,Hafenroda,NW,POC
42884,Burgroda,NW,POC
42889,Moorwald,NW,POC
42903,Großbrück,NW,POC
42905,Brückenstadt-Süd,NW,POC
42909,Hafenroda im Tal,NW,POC
42910,Fuchsdorf,NW,POC
42933,Schlossbrunn,NW,POC
42935,Winterberg am See,NW,POC
42937,Bärendorf,NW,POC
42939,Erlenwald,NW,POC
42960,Bärenscheid,NW,POC
42961,Oberheim,NW,POC
42972,Sandau,NW,POC
42980,Bergau,NW,POC
42987,Steinthal,NW,POC
42997,Fährscheid,NW,POC
43004,Südstadt im Tal,NW,JGO
43160,Bärental,NW,JGO
43197,Eichenburg,NW,JGO
43213,Burgfurt,NW,JGO
43245,Steinwald,NW,JGO
43266,Großroda,NW,ZM
43294,Altwald,NW,ZM
43336,Hirschheim,NW,ZM
43351,Erlenstein,NW,ZM
43354,Falkenthal,NW,ZM
43484,Weidenstadt-West,NW,ZM
43502,Adlerfeld-Süd,NW,UJ
43508,Ostwald,NW,UJ
43553,Bärenroda,NW,UJ
43566,Wiesenfeld,NW,UJ
43578,Rothagen,NW,UJ
43588,Fürstensee,NW,UJ
43594,Grünbach,NW,UJ
43617,Espental am Moor,NW,UJ
43639,Sandfeld an der Warne,NW,UJ
43651,Espenbrück,NW,UJ
43659,Ahornsee,NW,UJ
43690,Neustein,NW,UJ
43708,Alttal am Moor,NW,UJ
43718,Adlerwald,NW,UJ
43726,Kleinheim,NW,UJ
43730,Niederbach-Nord,NW,UJ
43773,Grünsee,NW,HIG
43792,Brückenhagen,NW,HIG
43798,Birkenkirchen-Ost,NW,HIG
43806,Rittersee an der Warne,NW,HIG
43825,Ritteringen,NW,HIG
43837,Fürstenstadt-Nord,NW,HIG
43858,Winterfeld-Nord,NW,HIG
43893,Berghofen,NW,HIG
43905,Berghagen,NW,HIG
43907,Fährstadt,NW,HIG
43919,Niederau,NW,HIG
43956,Rabenfurt-Ost,NW,HIG
43957,Bärenfeld,NW,HIG
43970,Niederdorf,NW,HIG
43971,Hafenscheid,NW,HIG
43987,Marktdorf,NW,HIG
43990,Osthofen,NW,HIG
44002,Steinhagen,NW,LP
44008,Ahornau an der Warne,NW,LP
44017,Bad Rotbrunn,NW,LP
44027,Neufeld am Moor,NW,LP
44032,Schlossfurt,NW,LP
44034,Neuingen,NW,LP
44035,Buchensee,NW,LP
44036,Königswald,NW,LP
44038,Großkirchen,NW,LP
44039,Mondheim im Tal,NW,LP
44040,Birkeningen,NW,LP
44041,Sonnenau,NW,LP
44042,Feldfurt,NW,LP
44046,Birkenbrück,NW,LP
44048,Ostsee-Süd,NW,LP
44051,Rotberg am Moor,NW,LP
44053,Wiesendorf,NW,LP
44054,Kleindorf,NW,LP
44060,Ostscheid,NW,LP
44062,Erlenheim,NW,LP
44067,Buchenhagen,NW,LP
44071,Altsee,NW,LP
44073,Talau,NW,LP
44074,Westhagen,NW,LP
44075,Nebelroda im Grund,NW,LP
44078,Nebelbrunn an der Warne,NW,LP
44093,Steinheim an der Aue,NW,LP
44096,Espenau,NW,LP
44102,Falkenburg,NW,LP
44106,Kleinfurt,NW,LP
44130,Bischofsscheid-Süd,NW,LP
44131,Unterwald an der Ilm,NW,LP
44132,Buchensee-Ost,NW,LP
44134,Rehroda,NW,LP
44137,Eichenkirchen,NW,LP
44140,Bergstadt im Grund,NW,LP
44141,Schlosswald,NW,LP
44144,Nebelbrück-West,NW,LP
44148,Bischofsstein,NW,LP
44149,Sternweiler,NW,LP
44150,Mondfeld,NW,LP
44153,Oberstadt,NW,LP
44155,Rabenheim,NW,LP
44156,Weidenhofen,NW,LP
44158,Mönchsberg,NW,LP
44159,Nordkirchen,NW,LP
44167,Adlerberg,NW,LP
44172,Westbrück,NW,LP
44174,Mondbrück-West,NW,LP
44186,Falkental,NW,LP
44189,Winterfeld,NW,LP
44192,Espenbrunn,NW,LP
44196,Bergroda,NW,LP
44205,Grünhofen,NW,LP
44207,Brückenfurt-West,NW,LP
44210,Bärenstadt,NW,LP
44213,Ostbrunn,NW,LP
44214,Oberthal an der Aue,NW,LP
44222,Marktsee,NW,LP
44226,Grünberg an der Aue,NW,LP
44227,Rotsee am Moor,NW,LP
44228,Eichenbrück,NW,LP
44234,Fürstenbrunn,NW,LP
44242,Fuchsdorf,NW,LP
44243,Bad Altburg,NW,LP
44244,Fuchsbrück,NW,LP
44245,Sommerberg,NW,LP
44263,Bergweiler,NW,KPL
44271,Hafensee am Berg,NW,KPL
44291,Steinstadt,NW,KPL
44292,Erlenhofen,NW,KPL
44313,Winterscheid,NW,KPL
44324,Talfurt,NW,KPL
44325,Fährscheid,NW,KPL
44339,Ahornstein,NW,KPL
44351,Burghofen im Tal,NW,KPL
44360,Ostburg,NW,KPL
44366,Untertal,NW,KPL
44401,Steiningen,NW,KPL
44407,Ostbrunn,NW,KPL
44415,Fuchsbach,NW,KPL
44434,Monddorf,NW,KPL
44444,Weidenberg,NW,KPL
44455,Mühlbrück an der Ilm,NW,KPL
44468,Hirschsee,NW,KPL
